Aaron Cresswell,32,629712000,England,Defender,West Ham United,1589,1,N/A,0,0,0,1,0
Matěj Vydra,30,704703600,Czech Republic,Forward,Burnley,311,1,N/A,1,0,0,1,0
Mateo Kovačić,28,768207600,Croatia,Midfielder,Chelsea,1743,2,N/A,0,0,0,3,0
Mathew Ryan,30,702716400,Australia,Goalkeeper,Brighton & Hove Albion,3060,0,N/A,0,0,0,2,0
Mathias Jattah-Njie Jørgensen,32,640854000,Denmark,Defender,Huddersfield Town,2148,1,N/A,3,0,0,6,0
Matt Butcher,25,863593200,England,Midfielder,AFC Bournemouth,0,0,N/A,0,0,0,0,0
Matt Doherty,30,695548800,Republic of Ireland,Defender,Wolverhampton Wanderers,3147,5,N/A,4,0,0,5,0
Matt Ritchie,33,621414000,Scotland,Midfielder,Newcastle United,2940,8,N/A,2,1,1,9,0
Matt Targett,27,811407600,England,Defender,Southampton,1185,3,N/A,1,0,0,2,0
Matteo Darmian,32,628588800,Italy,Defender,Manchester United,443,0,N/A,0,0,0,0,0
Mattéo Guendouzi Olié,23,924073200,France,Midfielder,Arsenal,2143,0,N/A,0,0,0,9,0
Matthew Connolly,35,559465200,England,Defender,Cardiff City,0,0,N/A,0,0,0,0,0
Matthew Lowton,33,613378800,England,Defender,Burnley,1748,0,N/A,0,0,0,7,0
Matty Daly,21,984211200,England,Midfielder,Huddersfield Town,73,0,N/A,0,0,0,0,0
Max Harrison Sanders,23,915436800,England,Midfielder,Brighton & Hove Albion,0,0,N/A,0,0,0,0,0
Max Kilman,25,864370800,England,Defender,Wolverhampton Wanderers,0,0,N/A,0,0,0,0,0
Max Meyer,27,811407600,Germany,Midfielder,Crystal Palace,1414,2,N/A,1,0,0,3,0
Maxime Le Marchand,33,624092400,France,Defender,Fulham,2251,1,N/A,0,0,0,5,0
Maya Yoshida,34,588409200,Japan,Defender,Southampton,1520,1,N/A,0,0,0,0,0
Mesut Özil,34,592902000,Germany,Midfielder,Arsenal,1741,2,N/A,5,0,0,2,0
Michael Keane,29,726739200,England,Defender,Everton,2970,2,N/A,1,0,0,2,0
Michael Obafemi,22,962866800,Republic of Ireland,Forward,Southampton,134,1,N/A,1,0,0,1,0
Michail Antonio,32,638611200,England,Midfielder,West Ham United,2099,4,N/A,6,0,0,3,0
Michel Vorm,39,435481200,Netherlands,Goalkeeper,Tottenham Hotspur,180,0,N/A,0,0,0,0,0
Michy Batshuayi,29,749545200,Belgium,Forward,Crystal Palace,756,0,N/A,5,0,0,0,0
Miguel Ángel Almirón Rejala,28,760867200,Paraguay,Midfielder,Newcastle United,763,0,N/A,0,0,0,0,0
Miguel Ángel Britos Cabrera,37,490431600,Uruguay,Defender,Watford,185,0,N/A,0,0,0,0,0
Mohamed Diamé,35,550652400,Senegal,Midfielder,Newcastle United,2165,0,N/A,0,0,0,3,0
Mohamed Elneny,30,710838000,Egypt,Midfielder,Arsenal,381,0,N/A,0,0,0,0,0
Mohamed Elyounoussi,28,775983600,Norway,Midfielder,Southampton,790,0,N/A,0,0,0,0,0
Mohamed Salah,30,708591600,Egypt,Forward,Liverpool,3262,8,N/A,22,3,0,1,0
Morgan Gibbs-White,22,948960000,England,Midfielder,Wolverhampton Wanderers,647,1,N/A,0,0,0,1,0
Morgan Schneiderlin,32,626515200,France,Midfielder,Everton,833,1,N/A,0,0,0,2,0
Moussa Dembele,35,553417200,Belgium,Midfielder,Tottenham Hotspur,516,0,N/A,0,0,0,1,0
Moussa Sissoko,33,619254000,France,Midfielder,Tottenham Hotspur,2336,3,N/A,0,0,0,2,0
N'Golo Kanté,31,670233600,France,Midfielder,Chelsea,3096,4,N/A,4,0,0,3,0
Naby Deco Keïta,27,792403200,Guinea,Midfielder,Liverpool,1392,1,N/A,2,0,0,0,0
Nacho Monreal,36,509788800,Spain,Defender,Arsenal,1861,3,N/A,1,0,0,5,0
Nampalys Mendy,30,709282800,France,Midfielder,Leicester City,2088,0,N/A,0,0,0,5,0
Nathan Aké,27,793094400,Netherlands,Defender,AFC Bournemouth,3412,0,N/A,4,0,0,3,0
Nathan Holland,24,898239600,England,Midfielder,West Ham United,0,0,N/A,0,0,0,0,0
Nathan Redmond,28,762940800,England,Midfielder,Southampton,3276,4,N/A,6,0,0,3,0
Nathaniel Chalobah,27,787219200,England,Midfielder,Watford,266,0,N/A,0,0,0,2,0
Nathaniel Clyne,31,670838400,England,Defender,AFC Bournemouth,1254,1,N/A,0,0,0,2,0
Nathaniel Mendez-Laing,30,703321200,England,Midfielder,Cardiff City,984,1,N/A,4,1,0,0,0
Neeskens Kebano,30,700214400,Congo DR,Midfielder,Fulham,103,0,N/A,0,0,0,0,0
Neil Leonard Dula Etheridge,32,634377600,Philippines,Goalkeeper,Cardiff City,3420,0,N/A,0,0,0,2,0
Nemanja Matić,34,586422000,Serbia,Midfielder,Manchester United,2441,0,N/A,1,0,0,8,1
Nicolas Otamendi,34,571651200,Argentina,Defender,Manchester City,1233,0,N/A,0,0,0,1,0
Nikola Tavares,23,916560000,England,Defender,Crystal Palace,0,0,N/A,0,0,0,0,0
Nnamdi Ofoborh,22,941961600,England,Midfielder,AFC Bournemouth,0,0,N/A,0,0,0,0,0
Oleksandr Zinchenko,25,850636800,Ukraine,Midfielder,Manchester City,1153,3,N/A,0,0,0,1,0
Oliver Skipp,22,969087600,England,Midfielder,Tottenham Hotspur,216,0,N/A,0,0,0,0,0
Olivier Giroud,36,528447600,France,Forward,Chelsea,832,4,N/A,2,0,0,1,0
Onyinye Wilfred Ndidi,25,850723200,Nigeria,Midfielder,Leicester City,3299,0,N/A,2,0,0,8,0
Oriol Romeu,31,685695600,Spain,Midfielder,Southampton,2140,0,N/A,1,0,0,11,0
Oumar Niasse,32,640422000,Senegal,Forward,Cardiff City,998,0,N/A,0,0,0,0,0
Pablo Zabaleta,37,474710400,Argentina,Defender,West Ham United,2092,1,N/A,0,0,0,4,0
Pape N'Diaye Souaré,32,644655600,Senegal,Defender,Crystal Palace,0,0,N/A,0,0,0,0,0
Pascal Groß,31,676969200,Germany,Midfielder,Brighton & Hove Albion,1878,3,N/A,3,1,1,1,0
Patrick van Aanholt,32,651913200,Netherlands,Defender,Crystal Palace,3198,2,N/A,3,0,0,3,0
Paul Dummett,31,685868400,Wales,Defender,Newcastle United,1986,0,N/A,0,0,0,1,0
Paul Pogba,29,732182400,France,Midfielder,Manchester United,3011,9,N/A,13,7,3,6,0
Paulo Dino Gazzaniga,30,694339200,Argentina,Goalkeeper,Tottenham Hotspur,270,0,N/A,0,0,0,0,0
Pedro Obiang,30,701683200,Equatorial Guinea,Midfielder,West Ham United,1121,1,N/A,0,0,0,0,0
Pedro Rodriguez,35,554454000,Spain,Midfielder,Chelsea,1780,2,N/A,8,0,0,2,0
Peter Crouch,41,349689600,England,Forward,Burnley,86,0,N/A,0,0,0,1,0
Petr Čech,40,390726000,Czech Republic,Goalkeeper,Arsenal,585,0,N/A,0,0,0,0,0
Phil Bardsley,37,488790000,Scotland,Defender,Burnley,1672,0,N/A,0,0,0,9,0
Phil Jagielka,40,398415600,England,Defender,Everton,329,0,N/A,1,0,0,1,1
Phil Jones,30,698659200,England,Defender,Manchester United,1263,1,N/A,0,0,0,1,0
Philip Billing,26,834476400,Denmark,Midfielder,Huddersfield Town,2192,0,N/A,2,0,0,7,0
Philip Foden,22,959497200,England,Midfielder,Manchester City,327,0,N/A,1,0,0,0,0
Philippe Sandler,25,855561600,Netherlands,Defender,Manchester City,0,0,N/A,0,0,0,0,0
Pierre-Emerick Aubameyang,33,614156400,Gabon,Forward,Arsenal,2731,5,N/A,22,4,1,0,0
Pierre-Emile Højbjerg,27,807606000,Denmark,Midfielder,Southampton,2764,3,N/A,4,0,0,10,2
Rachid Ghezzal,30,705394800,Algeria,Forward,Leicester City,738,0,N/A,1,0,0,3,0
Rafael Euclides Soares Camacho,22,958978800,Portugal,Midfielder,Liverpool,0,0,N/A,0,0,0,0,0
Raheem Sterling,27,786873600,England,Forward,Manchester City,2777,10,N/A,17,0,0,3,0
Rajiv van La Parra,31,676018800,Netherlands,Midfielder,Huddersfield Town,407,0,N/A,0,0,0,0,0
Ramadan Sobhi,25,854006400,Egypt,Forward,Huddersfield Town,75,0,N/A,0,0,0,0,0
Raúl Alonso Jiménez Rodríguez,31,673426800,Mexico,Forward,Wolverhampton Wanderers,3124,7,N/A,13,2,0,4,0
Rhys Healey,27,786700800,England,Forward,Cardiff City,49,0,N/A,0,0,0,0,0
Ricardo Domingos Barbosa Pereira,29,749890800,Portugal,Defender,Leicester City,3125,6,N/A,2,0,0,7,0
Richarlison de Andrade,25,863247600,Brazil,Forward,Everton,2679,1,N/A,13,0,0,6,1
Riyad Mahrez,31,667123200,Algeria,Midfielder,Manchester City,1339,4,N/A,7,0,1,0,0
Rob Holding,27,811580400,England,Defender,Arsenal,807,0,N/A,0,0,0,1,0
Robbie Brady,30,695376000,Republic of Ireland,Midfielder,Burnley,715,1,N/A,0,0,0,4,1
Robert Kenedy Nunes do Nascimento,26,823766400,Brazil,Midfielder,Newcastle United,1344,1,N/A,1,0,1,1,0
Robert Snodgrass,35,557996400,Scotland,Midfielder,West Ham United,2222,5,N/A,2,0,0,10,0
Roberto Firmino,31,686386800,Brazil,Forward,Liverpool,2620,6,N/A,12,1,0,0,0
Roberto Maximiliano Pereyra,31,663235200,Argentina,Forward,Watford,2825,1,N/A,6,0,0,3,0
Romain Saïss,32,638438400,Morocco,Midfielder,Wolverhampton Wanderers,1144,0,N/A,2,0,0,7,0
Romelu Lukaku,29,737276400,Belgium,Forward,Manchester United,2130,0,N/A,12,0,0,4,0
Rondon,33,621932400,Venezuela,Forward,Newcastle United,2609,7,N/A,11,0,0,1,0
Ross Barkley,28,755078400,England,Midfielder,Chelsea,1241,5,N/A,3,0,0,1,0
Rúben Diogo Da Silva Neves,25,858240000,Portugal,Midfielder,Wolverhampton Wanderers,3009,3,N/A,4,2,0,8,0
Rúben Gonçalo Silva Nascimento Vinagre,23,923641200,Portugal,Defender,Wolverhampton Wanderers,703,0,N/A,0,0,0,1,0
Ruben Loftus-Cheek,26,822384000,England,Midfielder,Chelsea,983,2,N/A,6,0,0,0,0
Rui Pedro dos Santos Patrício,34,571910400,Portugal,Goalkeeper,Wolverhampton Wanderers,3330,0,N/A,0,0,0,0,0
Ryan Bennett,32,636710400,England,Defender,Wolverhampton Wanderers,3060,0,N/A,1,0,0,12,0
Ryan Bertrand,33,618303600,England,Defender,Southampton,2160,0,N/A,1,0,0,8,0
Ryan Fraser,28,762076800,Scotland,Midfielder,AFC Bournemouth,3173,14,N/A,7,0,0,2,0
Ryan Fredericks,30,718700400,England,Midfielder,West Ham United,1085,0,N/A,1,0,0,5,0
Ryan Giles,22,948873600,England,Midfielder,Wolverhampton Wanderers,0,0,N/A,0,0,0,0,0
Ryan Guno Babel,35,535363200,Netherlands,Forward,Fulham,1260,3,N/A,5,0,0,3,0
Ryan Schofield,22,944899200,England,Goalkeeper,Huddersfield Town,0,0,N/A,0,0,0,0,0
Ryan Sessegnon,22,958633200,England,Defender,Fulham,2298,6,N/A,2,0,0,0,0
Sadio Mané,30,702889200,Senegal,Forward,Liverpool,3086,1,N/A,22,0,0,2,0
Sam Gallagher,27,811148400,England,Forward,Southampton,30,0,N/A,0,0,0,0,0
Sam Surridge,24,901609200,England,Forward,AFC Bournemouth,11,0,N/A,0,0,0,0,0
Sam Vokes,33,624956400,Wales,Forward,Burnley,913,0,N/A,3,0,0,0,0
Sam Woods,24,905497200,England,Defender,Crystal Palace,0,0,N/A,0,0,0,0,0
Samir Nasri,35,551689200,France,Midfielder,West Ham United,246,2,N/A,0,0,0,0,0
Sandro Ramirez,27,805273200,Spain,Forward,Everton,0,0,N/A,0,0,0,0,0
Scott Dann,35,540288000,England,Defender,Crystal Palace,660,1,N/A,0,0,0,1,0
Scott McTominay,25,850032000,England,Midfielder,Manchester United,861,0,N/A,2,0,0,1,0
Sead Kolašinac,29,740559600,Bosnia and Herzegovina,Defender,Arsenal,1891,5,N/A,0,0,0,5,0
Séamus Coleman,34,592556400,Republic of Ireland,Defender,Everton,2560,2,N/A,2,0,0,1,0
Sean Longstaff,25,878198400,England,Midfielder,Newcastle United,688,0,N/A,1,0,0,2,0
Sean Morrison,31,663321600,England,Defender,Cardiff City,3040,3,N/A,1,0,0,6,0
Sebastian Prödl,35,551257200,Austria,Defender,Watford,13,0,N/A,0,0,0,0,0
Serge Aurier,29,725184000,Ivory Coast,Defender,Tottenham Hotspur,564,2,N/A,0,0,0,1,0
Sergio Aguero,34,581238000,Argentina,Forward,Manchester City,2480,8,N/A,21,2,0,3,0
Sergio Germán Romero,35,540979200,Argentina,Goalkeeper,Manchester United,0,0,N/A,0,0,0,0,0
Sergio Rico,29,746866800,Spain,Goalkeeper,Fulham,2610,0,N/A,0,0,0,1,0
Shane Duffy,30,694252800,Republic of Ireland,Defender,Brighton & Hove Albion,3088,1,N/A,5,0,0,5,1
Shane Long,35,538300800,Republic of Ireland,Forward,Southampton,1269,1,N/A,5,0,0,3,0
Shinji Okazaki,36,514022400,Japan,Forward,Leicester City,269,1,N/A,0,0,0,0,0
Shkodran Mustafi,30,703494000,Germany,Defender,Arsenal,2617,0,N/A,2,0,0,9,0
Simon Francis,37,477388800,England,Defender,AFC Bournemouth,1226,2,N/A,0,0,0,1,0
Simon Mignolet,34,573638400,Belgium,Goalkeeper,Liverpool,0,0,N/A,0,0,0,0,0
Sokratis Papastathopoulos,34,581842800,Greece,Defender,Arsenal,2199,2,N/A,1,0,0,12,0
Solomon March,28,774687600,England,Midfielder,Brighton & Hove Albion,2473,5,N/A,1,0,0,1,0
Souleymane Bamba,37,474451200,Ivory Coast,Defender,Cardiff City,2475,1,N/A,4,0,0,7,0
Stefan Marius Johansen,31,663321600,Norway,Midfielder,Fulham,412,0,N/A,0,0,0,4,0
Stefano Okaka,33,618649200,Italy,Forward,Watford,22,0,N/A,0,0,0,1,0
Stephan Lichtsteiner,38,443088000,Switzerland,Defender,Arsenal,940,0,N/A,0,0,0,3,0
Stephen Ward,37,493369200,Republic of Ireland,Defender,Burnley,230,0,N/A,0,0,0,1,0
Steve Cook,31,672044400,England,Defender,AFC Bournemouth,2787,1,N/A,1,0,0,3,0
Steve Mounié,28,780822000,Benin,Forward,Huddersfield Town,1777,3,N/A,2,0,0,2,1
Steven Davis,37,473414400,Northern Ireland,Midfielder,Southampton,96,1,N/A,0,0,0,0,0
Steven Defour,34,577090800,Belgium,Midfielder,Burnley,452,0,N/A,0,0,0,0,0
Stuart Armstrong,30,701942400,Scotland,Midfielder,Southampton,1432,2,N/A,3,0,0,2,0
Sullay Kaikai,27,809420400,England,Midfielder,Crystal Palace,0,0,N/A,0,0,0,0,0
Sung-Yeung Ki,33,601632000,South Korea,Midfielder,Newcastle United,1302,1,N/A,0,0,0,2,0
Tahith Chong,22,944294400,Netherlands,Forward,Manchester United,36,0,N/A,0,0,0,0,0
Terence Kongolo,28,761212800,Netherlands,Defender,Huddersfield Town,2722,1,N/A,1,0,0,4,0
Theo Walcott,33,606038400,England,Forward,Everton,2122,2,N/A,5,0,0,1,0
Tim Ream,35,560415600,USA,Defender,Fulham,2051,0,N/A,0,0,0,1,0
Timothy Eyoma,22,949132800,England,Defender,Tottenham Hotspur,0,0,N/A,0,0,0,0,0
Timothy Fosu-Mensah,24,883728000,Netherlands,Defender,Fulham,795,0,N/A,0,0,0,3,0
Toby Alderweireld,33,604828800,Belgium,Defender,Tottenham Hotspur,2924,0,N/A,0,0,0,3,0
Tom Cairney,31,664358400,Scotland,Midfielder,Fulham,2198,1,N/A,1,0,0,0,0
Tom Cleverley,33,618908400,England,Midfielder,Watford,470,0,N/A,1,0,0,2,0
Tom Davies,24,899190000,England,Midfielder,Everton,975,0,N/A,0,0,0,3,0
Tom Heaton,36,513936000,England,Goalkeeper,Burnley,1710,0,N/A,0,0,0,3,0
Tom Smith,30,703234800,England,Defender,Huddersfield Town,1141,0,N/A,0,0,0,3,1
Trent Alexander-Arnold,24,907743600,England,Defender,Liverpool,2467,12,N/A,1,0,0,3,0
Troy Deeney,34,583570800,England,Forward,Watford,2548,5,N/A,9,1,0,5,1
Tyias Browning,28,770022000,England,Defender,Everton,0,0,N/A,0,0,0,0,0
Tyreke Johnson,24,910080000,England,Defender,Southampton,0,0,N/A,0,0,0,0,0
Tyrone Mings,29,732009600,England,Defender,AFC Bournemouth,141,0,N/A,0,0,0,0,0
Vicente Guaita,35,537264000,Spain,Goalkeeper,Crystal Palace,1755,0,N/A,0,0,0,2,0
Vicente Iborra De La Fuente,34,569318400,Spain,Midfielder,Leicester City,226,0,N/A,0,0,0,0,0
Víctor Camarasa,28,770108400,Spain,Midfielder,Cardiff City,2579,4,N/A,5,1,0,6,0
Victor Moses,31,660988800,Nigeria,Midfielder,Chelsea,26,0,N/A,0,0,0,0,0
Victor Nilsson Lindelöf,28,774428400,Sweden,Defender,Manchester United,2602,1,N/A,1,0,0,1,0
Victor Wanyama,31,677833200,Kenya,Midfielder,Tottenham Hotspur,509,0,N/A,1,0,0,2,0
Viktor Gyökeres,24,896943600,Sweden,Forward,Brighton & Hove Albion,0,0,N/A,0,0,0,0,0
Vincent Janssen,28,771663600,Netherlands,Forward,Tottenham Hotspur,36,0,N/A,0,0,0,0,0
Vincent Kompany,36,513504000,Belgium,Defender,Manchester City,1223,0,N/A,1,0,0,6,0
Virgil van Dijk,31,678956400,Netherlands,Defender,Liverpool,3385,2,N/A,4,0,0,1,0
Wayne Hennessey,35,538473600,Wales,Goalkeeper,Crystal Palace,1575,0,N/A,0,0,0,0,0
Wes Morgan,38,443520000,Jamaica,Defender,Leicester City,1926,0,N/A,3,0,0,5,2
Wesley Hoedt,28,762940800,Netherlands,Defender,Southampton,1170,0,N/A,0,0,0,2,0
Wilfredo Daniel Caballero,41,370508400,Argentina,Goalkeeper,Chelsea,180,0,N/A,0,0,0,0,0
Wilfried Zaha,29,721382400,Ivory Coast,Midfielder,Crystal Palace,3041,5,N/A,10,0,0,10,1
Will Hughes,27,798102000,England,Midfielder,Watford,2436,4,N/A,2,0,0,5,0
Will Norris,29,745138800,England,Goalkeeper,Wolverhampton Wanderers,0,0,N/A,0,0,0,0,0
Willian,34,587113200,Brazil,Forward,Chelsea,2108,6,N/A,3,0,0,2,0
Willy Boly,31,665568000,France,Defender,Wolverhampton Wanderers,3169,0,N/A,4,0,0,3,1
Xherdan Shaqiri,31,687078000,Switzerland,Midfielder,Liverpool,1058,3,N/A,6,0,0,2,0
Yann Valery,23,919670400,France,Defender,Southampton,1715,1,N/A,2,0,0,5,1
Yerry Fernando Mina González,28,780303600,Colombia,Defender,Everton,890,0,N/A,1,0,0,3,0
Yoshinori Muto,30,711183600,Japan,Forward,Newcastle United,516,0,N/A,1,0,0,1,0
Youri Tielemans,25,862988400,Belgium,Midfielder,Leicester City,1092,4,N/A,3,0,0,2,0
Yves Bissouma,26,841388400,Mali,Midfielder,Brighton & Hove Albion,1769,0,N/A,0,0,0,5,0
Zechariah Medley,22,962953200,England,Defender,Arsenal,0,0,N/A,0,0,0,0,0
Zeze Steven Sessegnon,22,958633200,England,Defender,Fulham,0,0,N/A,0,0,0,0,0
Łukasz Fabiański,37,482659200,Poland,Goalkeeper,West Ham United,3420,0,N/A,0,0,0,0,0
